city,lat,lng,iso2
Klosterneuburg,48.3042,16.3167,AT
Knittelfeld,47.2150,14.8294,AT
Köflach,47.0639,15.0889,AT
Korneuburg,48.3453,16.3331,AT
Kottingbrunn,47.9519,16.2292,AT
Krems an der Donau,48.4167,15.6167,AT
Kremsmünster,48.0550,14.1308,AT
Krieglach,47.5456,15.5594,AT
Kuchl,47.6278,13.1472,AT
Kufstein,47.5833,12.1667,AT
Laa an der Thaya,48.7167,16.3833,AT
Laakirchen,47.9828,13.8242,AT
Landeck,47.1333,10.5667,AT
Langenlois,48.4667,15.6833,AT
Langenzersdorf,48.3069,16.3553,AT
Lauterach,47.4772,9.7314,AT
Leibnitz,46.7831,15.5450,AT
Lenzing,47.9761,13.5956,AT
Leoben,47.3817,15.0972,AT
Leonding,48.2792,14.2528,AT
Leopoldsdorf,48.1167,16.4000,AT
Lieboch,46.9742,15.3375,AT
Lienz,46.8297,12.7697,AT
Liezen,47.5667,14.2333,AT
Linz,48.3000,14.2833,AT
Lochau,47.5300,9.7517,AT
Lustenau,47.4271,9.6711,AT
Marchtrenk,48.1917,14.1106,AT
Maria Enzersdorf,48.1000,16.2833,AT
Markt Sankt Florian,48.2089,14.3794,AT
Mattersburg,47.7381,16.3969,AT
Mattighofen,48.1067,13.1494,AT
Melk,48.2269,15.3439,AT
Micheldorf in Oberösterreich,47.8781,14.1333,AT
Mistelbach,48.5667,16.5667,AT
Mittersill,47.2667,12.4667,AT
Mödling,48.0856,16.2831,AT
Mürzzuschlag,47.6075,15.6731,AT
Nenzing,47.1667,9.6833,AT
Neuhofen an der Krems,48.1336,14.2333,AT
Neulengbach,48.1833,15.9000,AT
Neumarkt am Wallersee,47.9453,13.2247,AT
Neunkirchen,47.7269,16.0817,AT
Neusiedl am See,47.9486,16.8431,AT
Oberndorf bei Salzburg,47.9417,12.9417,AT
Oberwart,47.2878,16.2031,AT
Ohlsdorf,47.9614,13.7928,AT
Pasching,48.2589,14.2028,AT
Paternion,46.7122,13.6378,AT
Perchtoldsdorf,48.1167,16.2667,AT
Perg,48.2503,14.6336,AT
Pettenbach,47.9617,14.0167,AT
Pinkafeld,47.3717,16.1219,AT
Pöllau,47.3019,15.8339,AT
Pottendorf,47.9064,16.3908,AT
Poysdorf,48.6667,16.6333,AT
Pregarten,48.3556,14.5306,AT
Pressbaum,48.1833,16.0825,AT
Purkersdorf,48.2092,16.1792,AT
Radenthein,46.8000,13.7000,AT
Rankweil,47.2667,9.6500,AT
Reutte,47.4833,10.7167,AT
Ried im Innkreis,48.2100,13.4894,AT
Rottenmann,47.5267,14.3558,AT
Rum,47.2872,11.4581,AT
Saalfelden am Steinernen Meer,47.4269,12.8483,AT
Salzburg,47.7972,13.0477,AT
Sankt Andrä,46.7667,14.8167,AT
Sankt Andrä vor dem Hagenthale,48.3278,16.2094,AT
Sankt Johann im Pongau,47.3500,13.2000,AT
Sankt Johann in Tirol,47.5225,12.4256,AT
Sankt Peter in der Au Markt,48.0450,14.6247,AT
Sankt Pölten,48.1982,15.6431,AT
Sankt Ruprecht an der Raab,47.1539,15.6622,AT
Sankt Valentin,48.1747,14.5333,AT
Sankt Veit an der Glan,46.7667,14.3603,AT
Schärding,48.4569,13.4317,AT
Schladming,47.3942,13.6892,AT
Schrems,48.7833,15.0667,AT
Schwaz,47.3500,11.7000,AT
Schwechat,48.1411,16.4786,AT
Schwertberg,48.2717,14.5833,AT
Seeboden,46.8189,13.5183,AT
Seiersberg,47.0100,15.3989,AT
Sieghartskirchen,48.2539,16.0125,AT
Sierning,48.0447,14.3100,AT
Sollenau,47.9000,16.2500,AT
Spielberg bei Knittelfeld,47.2167,14.7833,AT
Spittal an der Drau,46.7917,13.4958,AT
Stadl-Paura,48.0839,13.8639,AT
Stainz,46.8942,15.2639,AT
Steyr,48.0500,14.4167,AT
Stockerau,48.3858,16.2108,AT
Strasshof an der Nordbahn,48.3194,16.6475,AT
Strasswalchen,47.9800,13.2547,AT
Tamsweg,47.1167,13.8000,AT
Telfs,47.3069,11.0722,AT
Ternitz,47.7167,16.0333,AT
Thalgau,47.8413,13.2537,AT
Thalheim bei Wels,48.1514,14.0383,AT
Timelkam,48.0014,13.6125,AT
Traiskirchen,48.0189,16.2922,AT
Traismauer,48.3333,15.7331,AT
Traun,48.2217,14.2397,AT
Trofaiach,47.4261,15.0067,AT
Unterpremstätten,46.9647,15.4042,AT
Velden am Wörthersee,46.6125,14.0419,AT
Vienna,48.2083,16.3731,AT
Vöcklabruck,48.0086,13.6558,AT
Voitsberg,47.0483,15.1503,AT
Völkermarkt,46.6622,14.6344,AT
Völs,47.2500,11.3333,AT
Vomp,47.3422,11.6833,AT
Vorchdorf,48.0042,13.9242,AT
Vösendorf,48.1167,16.3333,AT
Wagna,46.7681,15.5583,AT
Waidhofen an der Thaya,48.8167,15.2833,AT
Waidhofen an der Ybbs,47.9596,14.7745,AT
Wattens,47.2914,11.5925,AT
Weiz,47.2189,15.6253,AT
Wels,48.1500,14.0167,AT
Wernberg,46.6231,13.9394,AT
Wiener Neudorf,48.0856,16.3131,AT
Wiener Neustadt,47.8167,16.2500,AT
Wildon,46.8869,15.5142,AT
Wilhelmsburg,48.1108,15.6100,AT
Wilhering,48.3239,14.1906,AT
Wolfsberg,46.8419,14.8408,AT
Wolfurt,47.4731,9.7539,AT
Wolkersdorf im Weinviertel,48.3667,16.5167,AT
Wörgl,47.4831,12.0664,AT
Ybbs an der Donau,48.1667,15.0667,AT
Zell am See,47.3233,12.7981,AT
Zeltweg,47.1906,14.7511,AT
Zirl,47.2733,11.2414,AT
Zistersdorf,48.5167,16.7500,AT
Zwettl,48.6033,15.1689,AT
Adelaide,-34.9289,138.6011,AU
Adelaide River,-13.2381,131.1061,AU
Albany,-35.0228,117.8814,AU
Albury,-36.0806,146.9158,AU
Alice Springs,-23.7000,133.8667,AU
Alstonville,-28.8317,153.4344,AU
Andamooka,-30.4470,137.1660,AU
Andergrove,-21.0931,149.1860,AU
Ararat,-37.2833,142.9167,AU
Armidale,-30.5000,151.6500,AU
Atherton,-17.2658,145.4780,AU
Australind,-33.2800,115.7260,AU
Ayr,-19.5744,147.4066,AU
Bacchus Marsh,-37.6750,144.4389,AU
Bairnsdale,-37.8333,147.6167,AU
Ballarat,-37.5500,143.8500,AU
Ballina,-28.8333,153.5333,AU
Bannockburn,-38.0500,144.1667,AU
Banora Point,-28.2225,153.5386,AU
Barcaldine,-23.5555,145.2888,AU
Bargara,-24.8205,152.4625,AU
Barwon Heads,-38.2500,144.5167,AU
Batemans Bay,-35.7081,150.1744,AU
Bathurst,-33.4200,149.5778,AU
Beaudesert,-27.9880,152.9958,AU
Bedourie,-24.3500,139.4667,AU
Beerwah,-26.8556,152.9600,AU
Benalla,-36.5519,145.9817,AU
Bendigo,-36.7500,144.2667,AU
Bentley,-32.0010,115.9240,AU
Berri,-34.2833,140.6000,AU
Bicheno,-41.8667,148.2833,AU
Biloela,-24.4002,150.5133,AU
Birdsville,-25.8989,139.3520,AU
Blaxland,-33.7453,150.6175,AU
Bli Bli,-26.6180,153.0370,AU
Bomaderry,-34.8480,150.6050,AU
Bongaree,-27.0814,153.1633,AU
Bordertown,-36.3118,140.7702,AU
Boulia,-22.9000,139.9000,AU
Bourke,-30.0817,145.9511,AU
Bowen,-20.0167,148.2333,AU
Bowral,-34.4792,150.4181,AU
Brisbane,-27.4678,153.0281,AU
Broken Hill,-31.9567,141.4678,AU
Broome,-17.9619,122.2361,AU
Bullsbrook,-31.6630,116.0300,AU
Bunbury,-33.3333,115.6333,AU
Bundaberg,-24.8500,152.3500,AU
Burketown,-17.7167,139.5667,AU
Burnie,-41.0636,145.8753,AU
Burpengary,-27.1442,153.0000,AU
Busselton,-33.6478,115.3458,AU
Byron Bay,-28.6483,153.6178,AU
Caboolture,-27.0667,152.9670,AU
Cairns,-16.9303,145.7703,AU
Caloundra,-26.7986,153.1289,AU
Camooweal,-19.9167,138.1170,AU
Campbelltown,-34.0733,150.8261,AU
Canberra,-35.2931,149.1269,AU
Cannington,-32.0167,115.9500,AU
Cannonvale,-20.2863,148.6866,AU
Carnarvon,-24.8672,113.6611,AU
Casino,-28.8483,153.0511,AU
Castlemaine,-37.0636,144.2172,AU
Ceduna,-32.1167,133.6667,AU
Central Coast,-33.4200,151.3000,AU
Cessnock,-32.8342,151.3555,AU
Charleville,-26.4016,146.2383,AU
Charters Towers,-20.1000,146.2667,AU
Chinchilla,-26.7397,150.6250,AU
Clare,-33.8333,138.6000,AU
Clifton Springs,-38.1500,144.5667,AU
Cloncurry,-20.7000,140.5000,AU
Cobram,-35.9667,145.6500,AU
Coffs Harbour,-30.3022,153.1189,AU
Colac,-38.3403,143.5847,AU
Collie,-33.3630,116.1560,AU
Cooma,-36.2350,149.1258,AU
Cooranbong,-33.0740,151.4510,AU
Cootamundra,-34.6483,148.0344,AU
Corinda,-27.4833,153.1000,AU
Corowa,-35.9942,146.3844,AU
Cowell,-33.6833,136.9167,AU
Cowra,-33.8183,148.6578,AU
Cranbourne,-38.0996,145.2834,AU
Currumbin,-28.1580,153.4690,AU
Dalby,-27.1833,151.2667,AU
Dandenong,-37.9810,145.2150,AU
Darley,-37.6547,144.4370,AU
Darwin,-12.4381,130.8411,AU
Deniliquin,-35.5317,144.9344,AU
Devonport,-41.1806,146.3464,AU
Dromana,-38.3380,144.9650,AU
Drouin,-38.1333,145.8500,AU
Dubbo,-32.2569,148.6011,AU
Dunsborough,-33.6167,115.1000,AU
East Ballina,-28.8594,153.5872,AU
Echuca,-36.1333,144.7500,AU
Eidsvold,-25.3667,151.1333,AU
Emerald,-23.5167,148.1500,AU
Emerald,-37.9331,145.4370,AU
Emu Plains,-33.7483,150.6678,AU
Esperance,-33.8611,121.8919,AU
Exmouth,-21.9331,114.1281,AU
Forbes,-33.3833,148.0167,AU
Forster,-32.1806,152.5117,AU
Frankston,-38.1580,145.1350,AU
Fremantle,-32.0569,115.7439,AU
Gatton,-27.5611,152.2755,AU
Gawler,-34.5981,138.7450,AU
Geelong,-38.1500,144.3500,AU
Georgetown,-18.3000,143.5500,AU
Geraldton,-28.7744,114.6089,AU
Gingin,-31.3400,115.9100,AU
Gisborne,-37.4900,144.5889,AU
Gladstone,-23.8489,151.2625,AU
Glen Innes,-29.7500,151.7361,AU
Glenbrook,-33.7650,150.6267,AU
Gold Coast,-28.0167,153.4000,AU
Goondiwindi,-28.5461,150.3097,AU
Goonellabah,-28.8150,153.3178,AU
Gordonvale,-17.0936,145.7866,AU
Goulburn,-34.7547,149.6186,AU
Gracemere,-23.4333,150.4500,AU
Grafton,-29.6833,152.9333,AU
Griffith,-34.2900,146.0400,AU
Gunnedah,-30.9667,150.2500,AU
Gympie,-26.1900,152.6655,AU
Halls Creek,-18.2300,127.6700,AU
Hamilton,-37.7333,142.0167,AU
Healesville,-37.6561,145.5139,AU
Helensburgh,-34.1833,151.0000,AU
Hervey Bay,-25.2853,152.8728,AU
Highfields,-27.4581,151.9492,AU
Hobart,-42.8806,147.3250,AU
Horsham,-36.7167,142.2000,AU
Howard Springs,-12.4922,131.0530,AU
Hughenden,-20.8438,144.1986,AU
Ingham,-18.6500,146.1667,AU
Innisfail,-17.5236,146.0292,AU
Inverell,-29.7667,151.1167,AU
Inverloch,-38.6334,145.7278,AU
Ipswich,-27.6167,152.7667,AU
Irymple,-34.2333,142.1667,AU
Ivanhoe,-32.8983,144.3000,AU
Jimboomba,-27.8333,153.0333,AU
Kalbarri,-27.7100,114.1600,AU
Kalgoorlie,-30.7489,121.4658,AU
Kangaroo Flat,-36.8000,144.2500,AU
Karratha,-20.7364,116.8464,AU
Karumba,-17.4838,140.8397,AU
Katanning,-33.6908,117.5553,AU
Katherine,-14.4667,132.2667,AU
Katoomba,-33.7150,150.3120,AU
Kelso,-33.4186,149.6056,AU
Kempsey,-31.0833,152.8333,AU
Kiama,-34.6708,150.8542,AU
Kiama Downs,-34.6317,150.8511,AU
Kilmore,-37.2833,144.9500,AU
Kimba,-33.1333,136.4170,AU
Kingaroy,-26.5333,151.8333,AU
Kingoonya,-30.9000,135.3000,AU
Kingscliff,-28.2564,153.5781,AU
Kingston,-42.9769,147.3083,AU
Kingston South East,-36.8167,139.8500,AU
Kununurra,-15.7736,128.7386,AU
Kurri Kurri,-32.8167,151.4833,AU
Kwinana,-32.2394,115.7702,AU
Kyabram,-36.3167,145.0500,AU
Kyneton,-37.2333,144.4500,AU
Lara,-38.0167,144.4167,AU
Launceston,-41.4419,147.1450,AU
Laverton,-28.6280,122.4030,AU
Leeton,-34.5483,146.4011,AU
Lennox Head,-28.7983,153.5844,AU
Leongatha,-38.4833,145.9500,AU
Leonora,-28.8800,121.3300,AU
Leopold,-38.1892,144.4644,AU
Lesmurdie,-31.9940,116.0500,AU
Lismore,-28.8167,153.2833,AU
Lithgow,-33.4833,150.1500,AU
Longreach,-23.4422,144.2491,AU
Lysterfield,-37.9333,145.3000,AU
Mackay,-21.1411,149.1861,AU
Maffra,-37.9500,146.9830,AU
Maitland,-32.7167,151.5500,AU
Mandurah,-32.5289,115.7231,AU
Manjimup,-34.2411,116.1464,AU
Mareeba,-16.9833,145.4167,AU
Margaret River,-33.9550,115.0750,AU
Maryborough,-25.5375,152.7019,AU
Maryborough,-37.0500,143.7350,AU
McMinns Lagoon,-12.5329,131.0500,AU
Meekatharra,-26.5931,118.4911,AU
Melbourne,-37.8136,144.9631,AU
Melton,-37.6833,144.5833,AU
Meningie,-35.6883,139.3380,AU
Merimbula,-36.8983,149.9011,AU
Merredin,-31.4820,118.2790,AU
Merrimac,-28.0500,153.3667,AU
Mildura,-34.1889,142.1583,AU
Mittagong,-34.4500,150.4500,AU
Moe,-38.1722,146.2678,AU
Mooroopna,-36.3833,145.3500,AU
Moranbah,-22.0016,148.0533,AU
Morawa,-29.2111,116.0090,AU
Moree,-29.4650,149.8344,AU
Morwell,-38.2333,146.4000,AU
Moss Vale,-34.5483,150.3678,AU
Mount Barker,-35.0667,138.8500,AU
Mount Barker,-34.6300,117.6669,AU
Mount Cotton,-27.6188,153.2210,AU
Mount Eliza,-38.1890,145.0920,AU
Mount Evelyn,-37.7833,145.3833,AU
Mount Gambier,-37.8294,140.7828,AU
Mount Isa,-20.7333,139.5000,AU
Mount Magnet,-28.0600,117.8460,AU
Mudgee,-32.6125,149.5872,AU
Murray Bridge,-35.1170,139.2670,AU
Murwillumbah,-28.3333,153.3833,AU
Muswellbrook,-32.2654,150.8885,AU
Nambour,-26.6269,152.9592,AU
Nambucca Heads,-30.6414,152.9906,AU
Naracoorte,-36.9550,140.7429,AU
Narangba,-27.2015,152.9655,AU
Narrabri,-30.3317,149.7678,AU
Narre Warren North,-37.9833,145.3167,AU
Narrogin,-32.9360,117.1780,AU
Nelson Bay,-32.7150,152.1511,AU
Nerang,-27.9956,153.3220,AU
New Norfolk,-42.7828,147.0594,AU
Newcastle,-32.9167,151.7500,AU
Newman,-23.3539,119.7319,AU
Norseman,-32.1961,121.7780,AU
North Mackay,-21.1216,149.1783,AU
North Tamborine,-27.9694,153.1992,AU
Northam,-31.6531,116.6661,AU
Nowra,-34.8833,150.6000,AU
Nuriootpa,-34.4667,138.9833,AU
Oatlands,-42.3000,147.3706,AU
Ocean Shores,-28.5092,153.5375,AU
Onslow,-21.6333,115.1167,AU
Orange,-33.2833,149.1000,AU
Ouyen,-35.0667,142.3170,AU
Pakenham,-38.0712,145.4878,AU
Palmwoods,-26.6883,152.9597,AU
Pannawonica,-21.6350,116.3360,AU
Parkes,-33.0950,148.2628,AU
Penola,-37.3786,140.8362,AU
Penrith,-33.7511,150.6942,AU
Perth,-31.9522,115.8589,AU
Peterborough,-32.9667,138.8333,AU
Pine Creek,-13.8231,131.8330,AU
Point Vernon,-25.2538,152.8177,AU
Port Augusta,-32.4925,137.7658,AU
Port Denison,-29.2833,114.9167,AU
Port Douglas,-16.4834,145.4652,AU
Port Hedland,-20.3100,118.6011,AU
Port Lincoln,-34.7322,135.8586,AU
Port Macquarie,-31.4333,152.9000,AU
Port Pirie,-33.1858,138.0169,AU
Portland,-38.3333,141.6000,AU
Pottsville,-28.3869,153.5608,AU
Proserpine,-20.4017,148.5814,AU
Quakers Hill,-33.7344,150.8789,AU
Queanbeyan,-35.3533,149.2342,AU
Queenstown,-42.0667,145.5500,AU
Quilpie,-26.6161,144.2675,AU
Ravensthorpe,-33.5831,120.0490,AU
Raymond Terrace,-32.7615,151.7441,AU
Red Cliffs,-34.3075,142.1881,AU
Richmond,-33.5983,150.7511,AU
Richmond,-20.7306,143.1422,AU
Rochedale,-27.5952,153.1233,AU
Rockhampton,-23.3750,150.5117,AU
Roebourne,-20.7667,117.1500,AU
Roma,-26.5733,148.7869,AU
Rutherford,-32.7150,151.5317,AU
Rye,-38.3770,144.8380,AU
Sale,-38.1000,147.0667,AU
Samford,-27.3667,152.8833,AU
Sanctuary Point,-35.1036,150.6267,AU
Sarina,-21.4225,149.2175,AU
Scone,-32.0833,150.8500,AU
Scottsdale,-41.1667,147.5167,AU
Seymour,-37.0300,145.1300,AU
Shepparton,-36.3833,145.4000,AU
Singleton,-32.5667,151.1697,AU
Smithfield Heights,-16.8314,145.6910,AU
Smithton,-40.8440,145.1200,AU
Somerville,-38.2260,145.1770,AU
South Grafton,-29.7150,152.9344,AU
Southern Cross,-31.2500,119.3500,AU
Southport,-27.9667,153.4000,AU
Springwood,-33.6967,150.5683,AU
Stanthorpe,-28.6547,151.9350,AU
Stawell,-37.0500,142.7667,AU
Strathalbyn,-35.2667,138.9000,AU
Streaky Bay,-32.8000,134.2167,AU
Sunbury,-37.5811,144.7139,AU
Swan Hill,-35.3333,143.5500,AU
Sydney,-33.8650,151.2094,AU
Tahmoor,-34.2233,150.5928,AU
Tamworth,-31.0833,150.9167,AU
Tannum Sands,-23.9474,151.3675,AU
Taree,-31.9000,152.4500,AU
Thargomindah,-28.0000,143.8167,AU
Theodore,-24.9500,150.0833,AU
Three Springs,-29.5333,115.7170,AU
Tom Price,-22.6939,117.7950,AU
Toowoomba,-27.5667,151.9500,AU
Torquay,-38.3333,144.3167,AU
Townsville,-19.2564,146.8183,AU
Traralgon,-38.1958,146.5403,AU
Tumby Bay,-34.3667,136.1000,AU
Tumut,-35.3039,148.2233,AU
Tuncurry,-32.1750,152.4989,AU
Tweed Heads,-28.1833,153.5500,AU
Ulladulla,-35.3486,150.4678,AU
Ulverstone,-41.1667,146.1667,AU
Urraween,-25.2955,152.8219,AU
Victor Harbor,-35.5500,138.6167,AU
Wagga Wagga,-35.1189,147.3689,AU
Wagin,-33.3167,117.3500,AU
Wallan,-37.4167,144.9833,AU
Wallaroo,-33.9167,137.6167,AU
Wangaratta,-36.3583,146.3125,AU
Warragul,-38.1500,145.9333,AU
Warrnambool,-38.3833,142.4833,AU
Warwick,-28.2152,152.0352,AU
Waterford,-27.6833,153.1330,AU
Wauchope,-31.4650,152.7344,AU
Weipa,-12.6167,141.8667,AU
Wentworth Falls,-33.7164,150.3772,AU
Whittlesea,-37.5139,145.1140,AU
Whyalla,-33.0333,137.5667,AU
Wilcannia,-31.5650,143.3678,AU
Windorah,-25.4206,142.6547,AU
Wingham,-31.8500,152.3670,AU
Winton,-22.3913,143.0381,AU
Wodonga,-36.1214,146.8881,AU
Wollert,-37.5970,145.0330,AU
Wollongong,-34.4331,150.8831,AU
Wonthaggi,-38.6056,145.5917,AU
Woodend,-37.3630,144.5260,AU
Woolgoolga,-30.1150,153.2011,AU
Woomera,-31.1496,136.8000,AU
Worragee,-34.9144,150.6386,AU
Wyndham,-15.4825,128.1230,AU
Wynyard,-41.0000,145.7167,AU
Yamba,-29.4333,153.3500,AU
Yanchep,-31.5500,115.6340,AU
Yarrawonga,-36.0167,146.0000,AU
Yass,-34.8203,148.9136,AU
Yeppoon,-23.1333,150.7333,AU
Young,-34.3000,148.3000,AU
Yulara,-25.2406,130.9889,AU
Oranjestad,12.5186,-70.0358,AW
Tanki Leendert,12.5418,-70.0220,AW
Ağcabədi,40.0489,47.4502,AZ
Ağdam,39.9833,46.9167,AZ
Ağdam,40.9053,45.5564,AZ
Ağdaş,40.6500,47.4833,AZ
Ağdərə,40.2153,46.8128,AZ
Ağstafa,41.1167,45.4500,AZ
Ağsu,40.5708,48.3928,AZ
Aşağı Ayıblı,40.9347,45.8261,AZ
Astara,38.4400,48.8750,AZ
Babək,39.1111,45.4114,AZ
Baku,40.3667,49.8352,AZ
Balakən,41.7233,46.3919,AZ
Beyləqan,39.7692,47.6156,AZ
Bərdə,40.3831,47.1186,AZ
Biləsuvar,39.4481,48.5428,AZ
Buzovna,40.5167,50.1167,AZ
Cəbrayıl,39.4000,47.0261,AZ
Cəlilabad,39.2042,48.4958,AZ
Corat,40.5739,49.7036,AZ
Culfa,38.9558,45.6308,AZ
Daşkəsən,40.5181,46.0828,AZ
Dəvəçi,41.2012,48.9871,AZ
Əhmədli,40.3839,49.9475,AZ
Ələt,39.9483,49.4067,AZ
Əmircan,40.4236,49.9886,AZ
Füzuli,39.6003,47.1431,AZ
Gədəbəy,40.5656,45.8161,AZ
Gəncə,40.6828,46.3606,AZ
Goranboy,40.6100,46.7872,AZ
Göyçay,40.6553,47.7389,AZ
Göygöl,40.5905,46.3239,AZ
Göytəpə,39.1167,48.5953,AZ
Hacı Zeynalabdin,40.6242,49.5575,AZ
Hacıqabul,40.0375,48.9350,AZ
Heydərabad,39.7229,44.8485,AZ
İmişli,39.8697,48.0600,AZ
İsmayıllı,40.7839,48.1439,AZ
Kəlbəcər,40.1098,46.0445,AZ
Kiş,41.2594,47.1881,AZ
Kürdəmir,40.3383,48.1608,AZ
Laçın,39.6408,46.5469,AZ
Lerik,38.7753,48.4153,AZ
Lənkəran,38.7536,48.8511,AZ
Liman,38.8733,48.8139,AZ
Lökbatan,40.3272,49.7300,AZ
M.Ə. Rəsulzadə,40.4342,49.8617,AZ
Masallı,39.0183,48.6669,AZ
Maştağa,40.5286,50.0103,AZ
Mingəçevir,40.7700,47.0489,AZ
Naftalan,40.5058,46.8192,AZ
Naxçıvan,39.2092,45.4122,AZ
Neftçala,39.3791,49.2486,AZ
Oğuz,41.0714,47.4653,AZ
Ordubad,38.9047,46.0231,AZ
Pirallahı,40.4700,50.3247,AZ
Qaraçuxur,40.3969,49.9733,AZ
Qax,41.4194,46.9181,AZ
Qazax,41.0925,45.3656,AZ
Qazmalar,40.9814,47.8458,AZ
Qəbələ,40.9825,47.8491,AZ
Qəzyan,39.2015,46.4150,AZ
Qıvraq,39.3994,45.1151,AZ
Qobustan,40.5333,48.9333,AZ
Qovlar,40.9419,45.7358,AZ
Quba,41.3653,48.5264,AZ
Qubadlı,39.3439,46.5797,AZ
Qusar,41.4219,48.4214,AZ
Saatlı,39.9311,48.3697,AZ
Sabirabad,40.0053,48.4719,AZ
Şahbuz,39.4072,45.5739,AZ
Salyan,39.5968,48.9837,AZ
Şamaxı,40.6339,48.6392,AZ
Samux,40.7649,46.4087,AZ
Şəki,41.1919,47.1706,AZ
Şəmkir,40.8564,46.0172,AZ
Şərur,39.5544,44.9826,AZ
Şirvan,39.9319,48.9203,AZ
Siyəzən,41.0783,49.1061,AZ
Sumqayıt,40.5917,49.6397,AZ
Şuşa,39.7500,46.7500,AZ
Tərtər,40.3353,46.9303,AZ
Tovuz,40.9864,45.6275,AZ
Ucar,40.5121,47.6519,AZ
Xaçmaz,41.4681,48.8028,AZ
Xaçmaz,41.0497,47.5964,AZ
Xankəndi,39.8153,46.7519,AZ
Xırdalan,40.4486,49.7564,AZ
Xızı,40.9111,49.0694,AZ
Xocalı,39.9111,46.7892,AZ
Xocavənd,39.7950,47.1117,AZ
Xudat,41.6339,48.6772,AZ
Yardımlı,38.9206,48.2372,AZ
Yevlax,40.6172,47.1500,AZ
Zaqatala,41.6336,46.6433,AZ
Zərdab,40.2111,47.7108,AZ
Banja Luka,44.7784,17.1939,BA
Banovići,44.4060,18.5265,BA
Bihać,44.8169,15.8708,BA
Bijeljina,44.7587,19.2144,BA
Bileća,42.8765,18.4297,BA
Bosanska Dubica,45.1780,16.8131,BA
Bosanska Krupa,44.8825,16.1514,BA
Bosanski Petrovac,44.5554,16.3690,BA
Bosansko Grahovo,44.1794,16.3639,BA
Bratunac,44.1846,19.3309,BA
Brčko,44.8700,18.8101,BA
Breza,44.0186,18.2606,BA
Brod,45.1375,17.9872,BA
Bugojno,44.0572,17.4508,BA
Busovača,44.0977,17.8783,BA
Bužim,45.0536,16.0325,BA
Čajniče,43.5571,19.0719,BA
Čapljina,43.1214,17.6844,BA
Cazin,44.9669,15.9431,BA
Čelić,44.7252,18.8147,BA
Čelinac,44.7400,17.3188,BA
Čitluk,43.2286,17.7008,BA
Derventa,44.9784,17.9078,BA
Doboj,44.7318,18.0870,BA
Donji Vakuf,44.1436,17.4000,BA
Drvar,44.3739,16.3808,BA
Foča,43.5065,18.7785,BA
Fojnica,43.9595,17.9029,BA
Gacko,43.1672,18.5353,BA
Glamoč,44.0458,16.8486,BA
Goražde,43.6680,18.9756,BA
Gornji Vakuf,43.9381,17.5883,BA
Gračanica,44.7031,18.3101,BA
Gradačac,44.8785,18.4276,BA
Gradiška,45.1448,17.2545,BA
Grude,43.3721,17.4145,BA
Hadžići,43.8222,18.2067,BA
Han Pijesak,44.0816,18.9526,BA
Ilijaš,43.9513,18.2713,BA
Jablanica,43.6603,17.7617,BA
Jajce,44.3420,17.2706,BA
Kakanj,44.1331,18.1229,BA
Kalesija,44.4377,18.9071,BA
Kalinovik,43.5046,18.4465,BA
Kiseljak,44.4890,18.5698,BA
Kladanj,44.2267,18.6927,BA
Ključ,44.5325,16.7768,BA
Kneževo,44.4907,17.3816,BA
Konjic,43.6513,17.9608,BA
Kotor Varoš,44.6183,17.3720,BA
Kreševo,43.8656,18.0433,BA
Kupres,43.9927,17.2764,BA
Laktaši,44.9086,17.3014,BA
Ljubinje,42.9512,18.0870,BA
Ljubuški,43.1969,17.5450,BA
Lopare,44.6350,18.8434,BA
Lukavac,44.5425,18.5262,BA
Maglaj,44.5477,18.1000,BA
Mostar,43.3433,17.8081,BA
Mrkonjić Grad,44.4173,17.0829,BA
Neum,42.9233,17.6156,BA
Nevesinje,43.2586,18.1133,BA
Novi Grad,45.0464,16.3778,BA
Novi Travnik,44.1713,17.6582,BA
Odžak,45.0246,18.3211,BA
Olovo,44.1277,18.5807,BA
Orašje,45.0337,18.6933,BA
Pale,43.8166,18.5695,BA
Posušje,43.4728,17.3262,BA
Prijedor,44.9799,16.7140,BA
Prnjavor,44.8702,17.6626,BA
Prozor,43.8222,17.6092,BA
Rogatica,43.7989,19.0036,BA
Rudo,43.6178,19.3672,BA
Šamac,45.0599,18.4676,BA
Sanski Most,44.7667,16.6670,BA
Sarajevo,43.8486,18.3564,BA
Šekovići,44.2990,18.8553,BA
Šipovo,44.2824,17.0860,BA
Široki Brijeg,43.3829,17.5942,BA
Sokolac,43.9382,18.8008,BA
Srbac,45.0973,17.5233,BA
Srebrenica,44.1075,19.2967,BA
Srebrenik,44.7082,18.4883,BA
Stolac,43.0840,17.9600,BA
Tešanj,44.6119,17.9855,BA
Teslić,44.6064,17.8597,BA
Tomislavgrad,43.7185,17.2252,BA
Travnik,44.2264,17.6658,BA
Trebinje,42.7120,18.3436,BA
Trnovo,43.6658,18.4459,BA
Tuzla,44.5384,18.6671,BA
Ugljevik,44.6636,19.0203,BA
Vareš,44.1644,18.3283,BA
Velika Kladuša,45.1850,15.8058,BA
Višegrad,43.7826,19.2926,BA
Visoko,43.9889,18.1781,BA
Vitez,44.1542,17.7901,BA
Vlasenica,44.1818,18.9410,BA
Zavidovići,44.4458,18.1497,BA
Zenica,44.2017,17.9040,BA
Žepče,44.4267,18.0378,BA
